ID_order,Company_Brand,Income,Time_start,Time_finish,Priority,Perishable,Fragile,Weight,Time_spent,Time_priority,Count,Shelf_Cluster
1523,Uniqlo,104.3,2024-03-25 00:45:00,2024-03-25 19:51:00,1,0,1,18,68760.0,1.4543127645031341e-05,158,7
1524,Coca-Cola,18.78,2024-03-25 01:13:00,2024-03-27 10:58:00,1,1,1,3,207900.0,4.809981673969822e-06,264,3
1525,Zara,117.21,2024-03-25 01:15:00,2024-03-28 13:19:00,0,0,1,3,302640.0,3.3042449635046146e-06,153,1
1526,Pringles,13.87,2024-03-25 04:23:00,2024-03-27 23:56:00,1,1,1,11,243180.0,4.112163368026285e-06,323,3
1527,Uniqlo,169.36,2024-03-25 04:46:00,2024-03-26 16:48:00,0,0,0,4,129720.0,7.708852074837536e-06,158,7
1528,Uniqlo,133.07,2024-03-25 04:48:00,2024-03-28 06:53:00,0,0,1,19,266700.0,3.749517249654107e-06,158,1
1529,Pringles,10.19,2024-03-25 05:16:00,2024-03-30 21:40:00,1,1,0,9,491040.0,2.036489824678591e-06,323,3
1530,Zara,110.21,2024-03-25 05:21:00,2024-03-31 11:32:00,1,0,0,14,540660.0,1.8495878193544568e-06,153,1
1531,Shunchen Sports Jia,72.41,2024-03-25 06:22:00,2024-03-31 14:08:00,1,0,1,5,546360.0,1.830291693587207e-06,185,4
1532,Coca-Cola,21.25,2024-03-25 08:33:00,2024-03-25 22:02:00,1,1,0,2,48540.0,2.06011413032282e-05,264,5
1533,Pringles,29.69,2024-03-25 08:49:00,2024-03-27 17:38:00,0,1,1,18,204540.0,4.888995360343403e-06,323,3
1534,361 Du KIDS,64.95,2024-03-25 09:20:00,2024-03-28 14:52:00,0,0,1,6,279120.0,3.5826756138018996e-06,58,4
1535,PepsiCo,7.94,2024-03-25 09:56:00,2024-03-28 23:00:00,0,1,0,1,306240.0,3.2654020852857715e-06,626,2
1536,Pringles,11.86,2024-03-25 10:28:00,2024-03-30 21:15:00,0,1,0,16,470820.0,2.1239494415074945e-06,323,3
1537,PepsiCo,29.99,2024-03-25 11:57:00,2024-03-28 07:55:00,0,1,1,19,244680.0,4.086954034027979e-06,626,2
1538,PepsiCo,33.69,2024-03-25 13:06:00,2024-03-31 03:20:00,1,1,1,16,483240.0,2.0693608365184247e-06,626,2
1539,PepsiCo,16.5,2024-03-25 14:26:00,2024-03-27 02:23:00,0,1,1,11,129420.0,7.726721320342139e-06,626,2
1540,Shunchen Sports Jia,77.92,2024-03-25 15:20:00,2024-03-26 16:23:00,0,0,1,9,90180.0,1.1088810281544894e-05,185,8
1541,PepsiCo,28.21,2024-03-25 16:43:00,2024-03-27 13:30:00,1,1,1,14,161220.0,6.2026659058063155e-06,626,2
1542,Pringles,23.08,2024-03-25 18:08:00,2024-03-30 13:21:00,1,1,0,6,414780.0,2.4109108179979313e-06,323,3
1543,Shunchen Sports Jia,61.86,2024-03-25 18:24:00,2024-03-27 05:26:00,0,0,1,10,126120.0,7.928893681464625e-06,185,8
1544,PepsiCo,8.34,2024-03-25 18:37:00,2024-03-30 23:15:00,0,1,0,17,448680.0,2.228754950621934e-06,626,2
1545,PepsiCo,25.82,2024-03-25 18:56:00,2024-03-30 03:33:00,1,1,0,8,376620.0,2.655189168952342e-06,626,2
1546,Zara,117.4,2024-03-25 19:13:00,2024-03-27 02:14:00,0,0,0,13,111660.0,8.955678347856458e-06,153,7
1547,PepsiCo,18.47,2024-03-25 19:51:00,2024-03-31 02:51:00,1,1,1,6,457200.0,2.187221812725694e-06,626,2
1548,Coca-Cola,17.87,2024-03-25 20:02:00,2024-03-31 21:27:00,0,1,0,10,523500.0,1.9102160263304177e-06,264,3
1549,PepsiCo,30.65,2024-03-25 20:50:00,2024-03-26 19:40:00,0,1,1,21,82200.0,1.2165302125278281e-05,626,5
1550,NIKE,218.52,2024-03-25 21:16:00,2024-03-27 01:43:00,1,0,0,3,102420.0,9.763622694564592e-06,60,9
1551,PepsiCo,18.54,2024-03-25 21:35:00,2024-03-28 23:39:00,0,1,0,9,266640.0,3.7503609722435783e-06,626,2
1552,Coca-Cola,11.08,2024-03-25 21:54:00,2024-03-31 16:03:00,1,1,0,12,497340.0,2.0106928646542313e-06,264,3
1553,NIKE,137.14,2024-03-25 23:05:00,2024-03-31 19:08:00,0,0,0,8,504180.0,1.983414686392387e-06,60,1
1554,Shunchen Sports Jia,69.91,2024-03-25 23:32:00,2024-03-30 08:55:00,1,0,1,8,379380.0,2.6358726451772758e-06,185,4
1555,PepsiCo,20.43,2024-03-25 23:36:00,2024-03-30 12:17:00,0,1,0,5,391260.0,2.555838685685514e-06,626,2
1556,PepsiCo,17.75,2024-03-26 01:20:00,2024-04-01 07:50:00,1,1,1,9,541800.0,1.8456961135176938e-06,626,2
1557,Zara,118.43,2024-03-26 02:04:00,2024-03-27 15:09:00,0,0,1,6,133500.0,7.490580594901911e-06,153,7
1558,Pringles,28.3,2024-03-26 02:37:00,2024-03-29 15:28:00,0,1,1,21,305460.0,3.273740346558153e-06,323,3
1559,Uniqlo,176.2,2024-03-26 04:19:00,2024-04-01 14:07:00,0,0,1,8,553680.0,1.806094122789115e-06,158,9
1560,PepsiCo,11.72,2024-03-26 04:30:00,2024-03-30 03:46:00,0,1,0,13,342960.0,2.915783427270156e-06,626,2
1561,Zara,144.03,2024-03-26 04:32:00,2024-03-26 15:11:00,0,0,0,4,38340.0,2.6081740173704388e-05,153,6
1562,PepsiCo,20.52,2024-03-26 07:25:00,2024-03-28 17:54:00,0,1,1,18,210540.0,4.749668710607435e-06,626,2
1563,Shunchen Sports Jia,66.81,2024-03-26 09:42:00,2024-03-28 13:41:00,1,0,1,20,187140.0,5.343564478120775e-06,185,4
1564,PepsiCo,11.59,2024-03-26 10:34:00,2024-03-27 06:06:00,1,1,1,20,70320.0,1.4220503121400435e-05,626,5
1565,Coca-Cola,19.7,2024-03-26 11:26:00,2024-03-28 20:44:00,0,1,1,6,206280.0,4.847756216035408e-06,264,3
1566,Gap,123.03,2024-03-26 12:22:00,2024-03-30 15:50:00,0,0,0,13,358080.0,2.7926642296016823e-06,77,1
1567,Zara,65.21,2024-03-26 12:41:00,2024-03-30 21:51:00,0,0,0,18,378600.0,2.6413031133039796e-06,153,4
1568,Coca-Cola,13.47,2024-03-26 15:54:00,2024-03-28 00:42:00,1,1,1,5,118080.0,8.468762967793295e-06,264,8
1569,H&M,118.0,2024-03-26 16:37:00,2024-03-30 05:00:00,1,0,0,3,303780.0,3.2918451121037854e-06,96,1
1570,PepsiCo,32.65,2024-03-26 17:01:00,2024-03-28 02:14:00,0,1,1,17,119580.0,8.36253250934513e-06,626,2
1571,PepsiCo,17.58,2024-03-26 17:11:00,2024-03-27 03:26:00,0,1,1,18,36900.0,2.7099536597924175e-05,626,5
1572,H&M,110.13,2024-03-26 18:54:00,2024-04-02 02:46:00,0,0,1,14,546720.0,1.8290864993296398e-06,96,1
1573,Pringles,17.39,2024-03-26 19:53:00,2024-03-30 22:31:00,1,1,1,16,355080.0,2.8162588254510942e-06,323,3
1574,361 Du KIDS,63.78,2024-03-26 23:07:00,2024-03-31 13:26:00,0,0,0,18,397140.0,2.517997386318713e-06,58,4
1575,Uniqlo,124.15,2024-03-26 23:30:00,2024-04-01 22:59:00,0,0,1,1,516540.0,1.935954745121878e-06,158,1
1576,Coca-Cola,18.82,2024-03-27 00:41:00,2024-03-28 08:23:00,1,1,1,18,114120.0,8.76262913924694e-06,264,8
1577,H&M,86.0,2024-03-27 01:32:00,2024-03-31 17:23:00,1,0,1,18,402660.0,2.4834786582261505e-06,96,4
1578,H&M,88.82,2024-03-27 02:05:00,2024-03-30 11:02:00,1,0,0,5,291420.0,3.4314616997402384e-06,96,4
1579,PepsiCo,13.61,2024-03-27 03:12:00,2024-03-28 07:32:00,0,1,0,6,102000.0,9.80382545269164e-06,626,2
1580,Pringles,13.05,2024-03-27 03:35:00,2024-04-01 21:51:00,1,1,0,20,497760.0,2.0089962853658684e-06,323,3
1581,Shunchen Sports Jia,59.7,2024-03-27 03:47:00,2024-03-31 09:41:00,1,0,0,19,366840.0,2.725976649284022e-06,185,4
1582,Zara,95.71,2024-03-27 03:56:00,2024-04-02 04:43:00,0,0,0,21,521220.0,1.918571968512397e-06,153,4
1583,H&M,139.9,2024-03-27 04:06:00,2024-03-31 03:08:00,1,0,0,7,342120.0,2.9229424677234076e-06,96,1
1584,Shunchen Sports Jia,58.51,2024-03-27 06:25:00,2024-03-30 23:06:00,0,0,1,14,319260.0,3.1322335017430877e-06,185,4
1585,Zara,147.61,2024-03-27 08:04:00,2024-03-31 17:59:00,0,0,1,6,381300.0,2.62259999318124e-06,153,1
1586,H&M,138.56,2024-03-27 08:09:00,2024-03-29 05:41:00,1,0,1,21,163920.0,6.100499630919772e-06,96,1
1587,Coca-Cola,15.13,2024-03-27 10:44:00,2024-04-01 07:13:00,0,1,0,9,419340.0,2.384694079520009e-06,264,3
1588,Zara,87.16,2024-03-27 12:11:00,2024-04-01 17:35:00,1,0,1,1,451440.0,2.215128887274306e-06,153,4
1589,Zara,125.84,2024-03-27 12:24:00,2024-03-28 22:48:00,1,0,1,5,123840.0,8.074870196461592e-06,153,7
1590,Coca-Cola,17.13,2024-03-27 12:51:00,2024-03-31 04:08:00,1,1,0,7,314220.0,3.1824734820397108e-06,264,3
1591,H&M,126.17,2024-03-27 13:07:00,2024-03-28 17:26:00,0,0,0,6,101940.0,9.809595746559285e-06,96,7
1592,Pringles,25.61,2024-03-27 15:52:00,2024-04-01 08:27:00,0,1,0,12,405300.0,2.4673020791954623e-06,323,3
1593,Uniqlo,142.64,2024-03-27 18:16:00,2024-03-29 20:32:00,1,0,0,3,180960.0,5.526052574864198e-06,158,1
1594,PepsiCo,14.72,2024-03-27 20:16:00,2024-03-30 01:43:00,0,1,0,20,192420.0,5.196937964151522e-06,626,2
1595,PepsiCo,25.68,2024-03-27 21:32:00,2024-04-01 17:13:00,0,1,1,2,416460.0,2.4011852250270734e-06,626,2
1596,PepsiCo,8.35,2024-03-27 21:38:00,2024-04-03 01:40:00,1,1,1,19,532920.0,1.8764507309713822e-06,626,2
1597,H&M,141.59,2024-03-27 23:47:00,2024-04-03 03:56:00,0,0,1,19,533340.0,1.8749730472624455e-06,96,1
1598,Uniqlo,113.49,2024-03-28 00:05:00,2024-03-31 23:24:00,1,0,1,6,343140.0,2.914253907285926e-06,158,1
1599,Zara,149.15,2024-03-28 00:32:00,2024-04-03 06:00:00,0,0,1,13,538080.0,1.8584562547274482e-06,153,1
1600,Coca-Cola,11.08,2024-03-28 01:22:00,2024-03-31 03:17:00,0,1,0,14,266100.0,3.757971597250668e-06,264,3
1601,Pringles,23.28,2024-03-28 01:57:00,2024-04-01 04:27:00,1,1,0,21,354600.0,2.8200710093880166e-06,323,3
1602,Pringles,19.88,2024-03-28 02:05:00,2024-04-02 20:30:00,1,1,1,14,498300.0,2.0068191715449096e-06,323,3
1603,PepsiCo,32.51,2024-03-28 02:49:00,2024-03-29 23:20:00,1,1,1,9,160260.0,6.239821291518211e-06,626,2
1604,Pringles,25.56,2024-03-28 04:41:00,2024-04-02 08:04:00,0,1,1,5,444180.0,2.251334478512138e-06,323,3
1605,Uniqlo,122.97,2024-03-28 04:49:00,2024-03-28 14:42:00,0,0,0,5,35580.0,2.8104887439925803e-05,158,6
1606,PepsiCo,32.58,2024-03-28 04:54:00,2024-04-01 08:29:00,0,1,1,14,358500.0,2.7893924982078153e-06,626,2
1607,PepsiCo,16.37,2024-03-28 05:08:00,2024-03-31 23:47:00,1,1,1,3,326340.0,3.0642793887375474e-06,626,2
1608,PepsiCo,26.28,2024-03-28 05:46:00,2024-03-31 20:58:00,0,1,1,17,313920.0,3.1855148269787623e-06,626,2
1609,PepsiCo,19.28,2024-03-28 06:07:00,2024-03-30 02:34:00,1,1,1,13,160020.0,6.2491797951518865e-06,626,2
1610,PepsiCo,34.1,2024-03-28 07:51:00,2024-04-01 02:18:00,0,1,1,9,325620.0,3.0710549995239865e-06,626,2
1611,Shunchen Sports Jia,66.83,2024-03-28 10:10:00,2024-03-30 20:42:00,1,0,0,17,210720.0,4.745611495769287e-06,185,4
1612,PepsiCo,16.27,2024-03-28 10:20:00,2024-04-03 06:36:00,0,1,0,2,504960.0,1.980350957796741e-06,626,2
1613,Shunchen Sports Jia,66.66,2024-03-28 10:30:00,2024-04-03 03:02:00,0,0,1,11,491520.0,2.034501069130312e-06,185,4
1614,Coca-Cola,11.94,2024-03-28 11:08:00,2024-04-02 23:38:00,0,1,0,3,477000.0,2.0964316636652755e-06,264,3
1615,Pringles,26.05,2024-03-28 11:12:00,2024-04-02 17:45:00,1,1,1,11,455580.0,2.194999352475191e-06,323,3
1616,Uniqlo,157.44,2024-03-28 12:50:00,2024-03-31 06:46:00,1,0,1,13,237360.0,4.212992024806097e-06,158,1
1617,Zara,143.41,2024-03-28 13:39:00,2024-04-04 00:14:00,1,0,1,8,556500.0,1.7969419641653833e-06,153,1
1618,Coca-Cola,24.67,2024-03-28 14:01:00,2024-04-02 21:25:00,1,1,0,8,458640.0,2.1803545692600533e-06,264,3
1619,NIKE,151.54,2024-03-28 14:17:00,2024-04-03 01:51:00,1,0,1,19,473640.0,2.1113037089272253e-06,60,1
1620,Pringles,16.73,2024-03-28 14:24:00,2024-04-03 21:36:00,1,1,1,14,544320.0,1.8371512398015142e-06,323,3
1621,361 Du KIDS,63.08,2024-03-28 15:05:00,2024-04-02 09:57:00,1,0,0,20,413520.0,2.4182568720814664e-06,58,4
1622,PepsiCo,32.88,2024-03-28 15:22:00,2024-03-30 21:24:00,1,1,0,7,194520.0,5.14083312341598e-06,626,2
1623,PepsiCo,18.5,2024-03-28 16:24:00,2024-03-30 13:13:00,1,1,0,20,161340.0,6.198052571881915e-06,626,2
1624,Uniqlo,198.74,2024-03-28 17:30:00,2024-04-01 07:02:00,1,0,0,11,307920.0,3.247586231533413e-06,158,9
1625,Shunchen Sports Jia,69.93,2024-03-28 18:26:00,2024-03-29 19:57:00,1,0,0,10,91860.0,1.0886012562458496e-05,185,8
1626,Coca-Cola,8.23,2024-03-28 19:59:00,2024-03-30 23:01:00,0,1,1,4,183720.0,5.443035907707883e-06,264,3
1627,PepsiCo,11.95,2024-03-28 20:29:00,2024-03-31 18:13:00,1,1,1,7,251040.0,3.983413067984911e-06,626,2
1628,Shunchen Sports Jia,53.22,2024-03-28 20:36:00,2024-03-31 16:44:00,1,0,0,14,245280.0,4.0769566334122905e-06,185,4
1629,Shunchen Sports Jia,77.29,2024-03-28 22:36:00,2024-04-01 07:10:00,1,0,1,6,290040.0,3.4477884161204796e-06,185,4
1630,Uniqlo,157.34,2024-03-28 23:32:00,2024-03-29 22:51:00,0,0,1,4,83940.0,1.191312945997784e-05,158,7
1631,PepsiCo,9.84,2024-03-29 00:37:00,2024-04-01 11:16:00,0,1,0,10,297540.0,3.360881357527198e-06,626,2
1632,Pringles,16.61,2024-03-29 01:22:00,2024-04-01 21:54:00,0,1,0,19,333120.0,3.0019122180829187e-06,323,3
1633,Pringles,24.39,2024-03-29 01:35:00,2024-03-30 16:35:00,0,1,0,7,140400.0,7.122456392760736e-06,323,3
1634,PepsiCo,8.57,2024-03-29 01:40:00,2024-04-01 03:14:00,0,1,0,14,264840.0,3.7758504159099234e-06,626,2
1635,Gap,139.32,2024-03-29 01:56:00,2024-03-31 14:02:00,1,0,1,2,216360.0,4.6219050568263224e-06,77,1
1636,Zara,113.31,2024-03-29 02:07:00,2024-04-03 11:05:00,1,0,1,17,464280.0,2.1538680238907043e-06,153,1
1637,PepsiCo,30.74,2024-03-29 02:09:00,2024-04-01 07:12:00,1,1,1,6,277380.0,3.6051495956824727e-06,626,2
1638,Gap,129.87,2024-03-29 02:13:00,2024-03-31 23:49:00,1,0,0,20,250560.0,3.991044097046228e-06,77,1
1639,Pringles,28.01,2024-03-29 03:06:00,2024-04-04 14:05:00,0,1,1,11,557940.0,1.7923042042079718e-06,323,3
1640,H&M,115.87,2024-03-29 04:41:00,2024-03-30 02:17:00,0,0,0,9,77760.0,1.2859916924936665e-05,96,7
1641,NIKE,281.31,2024-03-29 05:06:00,2024-04-01 14:02:00,0,0,1,11,291360.0,3.432168340992789e-06,60,9
1642,Gap,118.11,2024-03-29 07:29:00,2024-04-04 13:55:00,0,0,1,3,541560.0,1.846514058434784e-06,77,1
1643,Coca-Cola,12.5,2024-03-29 07:44:00,2024-04-04 11:03:00,1,1,1,13,530340.0,1.885579278237964e-06,264,3
1644,PepsiCo,8.65,2024-03-29 09:35:00,2024-03-31 15:50:00,0,1,1,8,195300.0,5.120301483351339e-06,626,2
1645,Gap,147.47,2024-03-29 09:49:00,2024-04-01 18:46:00,1,0,0,7,291420.0,3.4314616997402384e-06,77,1
1646,Uniqlo,123.3,2024-03-29 10:25:00,2024-04-03 00:12:00,0,0,0,1,395220.0,2.5302299219930114e-06,158,1
1647,PepsiCo,32.54,2024-03-29 10:34:00,2024-04-02 06:05:00,1,1,1,17,329460.0,3.035260622653364e-06,626,2
1648,PepsiCo,10.9,2024-03-29 11:01:00,2024-04-04 22:55:00,0,1,1,10,561240.0,1.7817657655089347e-06,626,2
1649,PepsiCo,9.18,2024-03-29 12:02:00,2024-03-31 12:41:00,0,1,0,9,175140.0,5.709685339240955e-06,626,2
1650,Shunchen Sports Jia,63.29,2024-03-29 12:25:00,2024-03-31 15:46:00,1,0,1,15,184860.0,5.409469817863151e-06,185,4
1651,Uniqlo,123.36,2024-03-29 12:52:00,2024-03-30 21:45:00,1,0,1,1,118380.0,8.44730150953278e-06,158,7
1652,Pringles,10.93,2024-03-29 13:30:00,2024-04-04 11:05:00,0,1,0,3,509700.0,1.9619345459396785e-06,323,3
1653,PepsiCo,22.72,2024-03-29 13:41:00,2024-04-03 18:11:00,1,1,0,13,448200.0,2.2311418314550836e-06,626,2
1654,Pringles,14.97,2024-03-29 14:37:00,2024-04-04 08:16:00,0,1,1,20,495540.0,2.0179964927220956e-06,323,3
1655,Pringles,17.82,2024-03-29 14:44:00,2024-04-02 19:17:00,0,1,1,15,361980.0,2.762575936306049e-06,323,3
1656,Pringles,22.9,2024-03-29 15:01:00,2024-04-04 00:06:00,1,1,0,11,464700.0,2.151921342971072e-06,323,3
1657,PepsiCo,15.55,2024-03-29 15:27:00,2024-04-03 10:02:00,0,1,1,9,412500.0,2.42423654730534e-06,626,2
1658,Shunchen Sports Jia,74.49,2024-03-29 16:44:00,2024-04-04 03:41:00,0,0,1,15,471420.0,2.1212461897115317e-06,185,4
1659,PepsiCo,8.86,2024-03-29 17:21:00,2024-04-04 22:48:00,0,1,0,11,538020.0,1.8586635094169187e-06,626,2
1660,Uniqlo,158.71,2024-03-29 17:40:00,2024-04-01 11:00:00,0,0,1,20,235200.0,4.251682603390292e-06,158,1
1661,Shunchen Sports Jia,64.02,2024-03-29 20:35:00,2024-04-01 13:38:00,1,0,0,11,234180.0,4.2702012545851286e-06,185,4
1662,PepsiCo,13.12,2024-03-29 20:54:00,2024-03-30 08:57:00,0,1,1,18,43380.0,2.305156635393375e-05,626,5
1663,PepsiCo,25.88,2024-03-29 21:36:00,2024-04-04 21:26:00,1,1,1,15,517800.0,1.9312438562304824e-06,626,2
1664,PepsiCo,7.89,2024-03-29 21:46:00,2024-04-05 07:59:00,0,1,1,3,555180.0,1.8012143787341426e-06,626,2
1665,PepsiCo,15.59,2024-03-30 00:19:00,2024-04-04 12:50:00,1,1,1,2,477060.0,2.096167995287814e-06,626,2
1666,PepsiCo,32.5,2024-03-30 02:00:00,2024-04-04 06:36:00,0,1,1,4,448560.0,2.229351191922615e-06,626,2
1667,Pringles,23.95,2024-03-30 06:30:00,2024-04-04 22:09:00,0,1,1,7,488340.0,2.0477494209988513e-06,323,3
1668,Uniqlo,177.45,2024-03-30 06:40:00,2024-04-05 16:42:00,1,0,0,3,554520.0,1.8033582136654878e-06,158,9
1669,Shunchen Sports Jia,58.62,2024-03-30 07:50:00,2024-04-03 23:51:00,0,0,0,16,403260.0,2.4797835644904914e-06,185,4
1670,Coca-Cola,24.17,2024-03-30 08:59:00,2024-04-04 01:50:00,1,1,1,5,406260.0,2.4614718124555397e-06,264,3
1671,Coca-Cola,7.67,2024-03-30 09:20:00,2024-04-03 03:29:00,0,1,0,12,324540.0,3.0812747850040517e-06,264,3
1672,Coca-Cola,24.39,2024-03-30 09:28:00,2024-04-01 10:32:00,0,1,1,15,176640.0,5.6611998346929646e-06,264,3
1673,Pringles,16.49,2024-03-30 09:37:00,2024-04-04 23:47:00,1,1,1,11,483000.0,2.0703890882213495e-06,323,3
1674,Zara,119.21,2024-03-30 09:51:00,2024-04-01 07:57:00,0,0,1,13,165960.0,6.02551201788372e-06,153,1
1675,PepsiCo,24.43,2024-03-30 11:33:00,2024-04-05 11:53:00,0,1,0,13,519600.0,1.924553647895212e-06,626,2
1676,PepsiCo,15.82,2024-03-30 12:42:00,2024-04-02 10:55:00,0,1,1,2,252780.0,3.9559935279945884e-06,626,2
1677,Zara,113.54,2024-03-30 13:40:00,2024-04-03 15:38:00,1,0,1,20,352680.0,2.835423513033024e-06,153,1
1678,361 Du KIDS,63.86,2024-03-30 14:23:00,2024-04-04 10:05:00,1,0,0,19,416520.0,2.4008393334309676e-06,58,4
1679,Uniqlo,122.56,2024-03-30 16:52:00,2024-04-03 05:33:00,1,0,0,13,304860.0,3.280183427857286e-06,158,1
1680,PepsiCo,34.35,2024-03-30 17:21:00,2024-03-31 10:42:00,0,1,0,3,62460.0,1.6009990233905956e-05,626,5
1681,Zara,106.38,2024-03-30 17:27:00,2024-04-04 21:00:00,0,0,0,12,444780.0,2.248297476735742e-06,153,1
1682,NIKE,285.35,2024-03-30 17:30:00,2024-04-05 03:32:00,0,0,0,20,468120.0,2.1361998286767736e-06,60,9
1683,PepsiCo,30.45,2024-03-30 18:00:00,2024-04-01 01:41:00,1,1,1,15,114060.0,8.767238582863556e-06,626,2
1684,PepsiCo,13.24,2024-03-30 18:08:00,2024-04-03 05:26:00,1,1,1,1,299880.0,3.334656080245164e-06,626,2
1685,PepsiCo,14.52,2024-03-30 18:16:00,2024-03-31 04:40:00,1,1,0,16,37440.0,2.6708688336315805e-05,626,5
1686,Shunchen Sports Jia,71.03,2024-03-30 19:48:00,2024-04-06 01:36:00,1,0,0,20,539280.0,1.8543208457186512e-06,185,4
1687,Zara,149.3,2024-03-30 20:12:00,2024-03-31 09:31:00,1,0,0,16,47940.0,2.085897248701529e-05,153,6
1688,PepsiCo,19.86,2024-03-30 20:27:00,2024-04-05 16:47:00,1,1,1,4,505200.0,1.9794101753559476e-06,626,2
1689,Gap,141.95,2024-03-30 20:31:00,2024-03-31 11:28:00,0,0,0,5,53820.0,1.8580108136229353e-05,77,6
1690,Shunchen Sports Jia,62.46,2024-03-30 21:25:00,2024-04-02 10:24:00,1,0,1,17,219540.0,4.554957843865155e-06,185,4
1691,Pringles,16.92,2024-03-30 23:15:00,2024-04-02 11:54:00,1,1,0,13,218340.0,4.579991847614511e-06,323,3
1692,Coca-Cola,19.95,2024-03-30 23:34:00,2024-03-31 11:38:00,0,1,0,7,43440.0,2.3019727906816143e-05,264,5
1693,Uniqlo,126.23,2024-03-30 23:36:00,2024-04-05 23:55:00,1,0,1,6,519540.0,1.924775907964915e-06,158,1
1694,PepsiCo,33.77,2024-03-31 00:20:00,2024-04-02 13:50:00,1,1,0,2,221400.0,4.516691433191358e-06,626,2
1695,PepsiCo,33.42,2024-03-31 00:32:00,2024-04-01 06:07:00,1,1,0,13,106500.0,9.389583196401912e-06,626,2
1696,Coca-Cola,11.01,2024-03-31 02:25:00,2024-04-05 03:55:00,1,1,0,19,437400.0,2.286231627271085e-06,264,3
1697,H&M,80.31,2024-03-31 02:27:00,2024-04-05 00:26:00,1,0,1,14,424740.0,2.354375960879689e-06,96,4
1698,PepsiCo,11.32,2024-03-31 02:44:00,2024-04-06 10:14:00,1,1,0,7,545400.0,1.8335133232245633e-06,626,2
1699,PepsiCo,7.09,2024-03-31 03:47:00,2024-04-04 04:55:00,1,1,1,3,349680.0,2.859749314375102e-06,626,2
1700,Coca-Cola,17.02,2024-03-31 04:30:00,2024-04-06 16:22:00,0,1,1,2,561120.0,1.7821468096898886e-06,264,3
1701,PepsiCo,32.79,2024-03-31 05:03:00,2024-04-05 10:31:00,0,1,0,17,451680.0,2.2139518819697974e-06,626,2
1702,Pringles,19.08,2024-03-31 05:47:00,2024-04-05 04:10:00,0,1,0,5,426180.0,2.3464208869001667e-06,323,3
1703,Gap,111.88,2024-03-31 06:28:00,2024-04-02 10:09:00,1,0,1,16,186060.0,5.374581454469233e-06,77,1
1704,Coca-Cola,14.2,2024-03-31 07:09:00,2024-04-04 06:42:00,1,1,1,10,343980.0,2.9071373128166964e-06,264,3
1705,H&M,146.17,2024-03-31 07:45:00,2024-04-02 13:07:00,1,0,1,13,192120.0,5.205053065516003e-06,96,1
1706,Zara,124.66,2024-03-31 08:01:00,2024-04-06 00:10:00,1,0,0,6,490140.0,2.040229240157424e-06,153,1
1707,PepsiCo,31.65,2024-03-31 08:11:00,2024-04-04 18:27:00,1,1,0,7,382560.0,2.6139622177901042e-06,626,2
1708,361 Du KIDS,42.13,2024-03-31 08:28:00,2024-04-03 21:46:00,1,0,0,5,307080.0,3.2564697913579806e-06,58,4
1709,Uniqlo,187.62,2024-03-31 09:32:00,2024-04-05 06:19:00,0,0,0,1,420420.0,2.3785681495453367e-06,158,9
1710,Coca-Cola,19.07,2024-03-31 10:05:00,2024-04-01 21:07:00,1,1,0,10,126120.0,7.928893681464625e-06,264,8
1711,PepsiCo,31.59,2024-03-31 10:12:00,2024-04-01 00:30:00,1,1,1,17,51480.0,1.942464210096929e-05,626,5
1712,PepsiCo,32.54,2024-03-31 10:34:00,2024-04-04 16:45:00,0,1,0,20,367860.0,2.7184180981403304e-06,626,2
1713,Coca-Cola,15.16,2024-03-31 11:56:00,2024-04-05 05:37:00,1,1,0,20,409260.0,2.4434285211637562e-06,264,3
1714,361 Du KIDS,63.92,2024-03-31 13:05:00,2024-04-03 05:15:00,1,0,0,6,231000.0,4.328985588806975e-06,58,4
1715,PepsiCo,26.27,2024-03-31 15:52:00,2024-04-04 17:52:00,0,1,1,9,352800.0,2.8344590860003233e-06,626,2
1716,Uniqlo,190.25,2024-03-31 16:40:00,2024-04-04 07:33:00,0,0,1,8,312780.0,3.1971251450695536e-06,158,9
1717,Pringles,12.17,2024-03-31 16:42:00,2024-04-06 05:20:00,0,1,0,12,477480.0,2.094324172061297e-06,323,3
1718,Zara,101.03,2024-03-31 17:17:00,2024-04-01 18:06:00,0,0,0,16,89340.0,1.1193069251519459e-05,153,7
1719,Zara,131.71,2024-03-31 19:02:00,2024-04-05 10:35:00,0,0,0,19,401580.0,2.4901576518809406e-06,153,1
1720,Pringles,20.48,2024-03-31 19:17:00,2024-04-01 15:47:00,0,1,0,3,73800.0,1.3549951897670764e-05,323,8
1721,PepsiCo,19.45,2024-03-31 19:58:00,2024-04-07 02:39:00,1,1,0,17,542460.0,1.8434504969020814e-06,626,2
1722,Zara,148.72,2024-03-31 21:04:00,2024-04-02 15:25:00,0,0,0,8,152460.0,6.559054446710962e-06,153,1
1723,Uniqlo,153.0,2024-03-31 22:53:00,2024-04-03 13:08:00,0,0,1,20,224100.0,4.462273706944636e-06,158,1
1724,Shunchen Sports Jia,55.16,2024-04-01 00:04:00,2024-04-04 09:43:00,0,0,1,6,293940.0,3.402043267186272e-06,185,4
1725,H&M,110.98,2024-04-01 01:50:00,2024-04-05 01:42:00,1,0,1,15,345120.0,2.8975344879042425e-06,96,1
1726,Coca-Cola,9.32,2024-04-01 02:35:00,2024-04-06 08:48:00,0,1,1,18,454380.0,2.200796248082556e-06,264,3
